openalex_id;display_name;normalized_name;level;wikidata_id;parent_display_names;parent_ids
https://openalex.org/C40231798;Composition (language);composition;2;https://www.wikidata.org/wiki/Q1333743;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C134017395;Classicism;classicism;2;https://www.wikidata.org/wiki/Q170292;Art history, Literature, Visual arts;https://openalex.org/C52119013, https://openalex.org/C124952713, https://openalex.org/C153349607
https://openalex.org/C154511111;Law and literature;law and literature;2;https://www.wikidata.org/wiki/Q844584;Law, Literature;https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C2776609569;Digression;digression;2;https://www.wikidata.org/wiki/Q2383053;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2778184401;Clich?;cliche;2;https://www.wikidata.org/wiki/Q156351;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2993767517;Modern literature;modern literature;2;https://www.wikidata.org/wiki/Q16874773;Literature;https://openalex.org/C124952713
https://openalex.org/C52959194;French literature;french literature;2;https://www.wikidata.org/wiki/Q6689;Classics, Linguistics, Literature;https://openalex.org/C74916050, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C161118576;Colophon;colophon;2;https://www.wikidata.org/wiki/Q372474;Classics, Library science, Literature;https://openalex.org/C74916050, https://openalex.org/C161191863, https://openalex.org/C124952713
https://openalex.org/C534859617;Fantasy;fantasy;2;https://www.wikidata.org/wiki/Q5434357;Artificial intelligence, Literature;https://openalex.org/C154945302, https://openalex.org/C124952713
https://openalex.org/C2777025665;Hymn;hymn;2;https://www.wikidata.org/wiki/Q484692;Acoustics, Literature, Theology;https://openalex.org/C24890656, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C2777540739;Korean literature;korean literature;2;https://www.wikidata.org/wiki/Q204056;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C69531258;Caribbean literature;caribbean literature;2;https://www.wikidata.org/wiki/Q2176367;Anthropology, Gender studies, Literature;https://openalex.org/C19165224, https://openalex.org/C107993555, https://openalex.org/C124952713
https://openalex.org/C164913051;Poetry;poetry;2;https://www.wikidata.org/wiki/Q482;Linguistics, Literature;https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C2776997653;Trilogy;trilogy;2;https://www.wikidata.org/wiki/Q149010;Art history, Artificial intelligence, Literature;https://openalex.org/C52119013, https://openalex.org/C154945302, https://openalex.org/C124952713
https://openalex.org/C56608182;Ancient literature;ancient literature;2;https://www.wikidata.org/wiki/Q541923;Ancient history, Classics, Literature;https://openalex.org/C195244886, https://openalex.org/C74916050, https://openalex.org/C124952713
https://openalex.org/C95570890;Textual criticism;textual criticism;2;https://www.wikidata.org/wiki/Q275456;Archaeology, Literature, Theology;https://openalex.org/C166957645, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C190529437;Magic realism;magic realism;2;https://www.wikidata.org/wiki/Q147516;Art history, Artificial intelligence, Literature;https://openalex.org/C52119013, https://openalex.org/C154945302, https://openalex.org/C124952713
https://openalex.org/C2780497637;Heterodyne (poetry);heterodyne;2;https://www.wikidata.org/wiki/Q16938394;Acoustics, Linguistics, Literature;https://openalex.org/C24890656, https://openalex.org/C41895202, https://openalex.org/C124952713
https://openalex.org/C36629368;Historicism;historicism;2;https://www.wikidata.org/wiki/Q460501;Epistemology, Law, Literature;https://openalex.org/C111472728, https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C520712124;Biography;biography;2;https://www.wikidata.org/wiki/Q36279;Art history, Law, Literature;https://openalex.org/C52119013, https://openalex.org/C199539241, https://openalex.org/C124952713
https://openalex.org/C534701709;Old Testament;old testament;2;https://www.wikidata.org/wiki/Q19786;Archaeology, Literature, Theology;https://openalex.org/C166957645, https://openalex.org/C124952713, https://openalex.org/C27206212
https://openalex.org/C29555322;British literature;british literature;3;https://www.wikidata.org/wiki/Q764912;English literature;https://openalex.org/C83081985
https://openalex.org/C35387230;Middle English literature;middle english literature;3;https://www.wikidata.org/wiki/Q2093624;English literature, English studies;https://openalex.org/C83081985, https://openalex.org/C68333046
